,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Employed,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTrans,WorkatHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Poverty,ChildPoverty,Unemployment
77,Alaska,Juneau City and Borough,32434,16663,15771,2075.776,21211.836,324.34,3502.8720000000003,2173.078,324.34,24151,90749,3559,41904,2422,17970,8320.11,2605.65,3737.76,1904.82,1401.66,12075.84,2605.65,952.41,1150.08,413.31,772.71,15.6,9595.98,6882.51,1473.54,17.97,2400.116,3989.382,1556.8319999999999
78,Alaska,Kenai Peninsula Borough,57961,30261,27700,2318.44,46948.41,289.805,4115.231,869.415,173.88299999999998,44070,65279,2335,33336,1020,25564,8410.556,4703.776,5496.26,3936.856,3016.552,17460.212,2684.22,255.64,1354.8919999999998,1942.864,1891.736,20.0,18048.183999999997,4857.16,2428.58,204.512,6375.71,8346.384,4984.646
79,Alaska,Ketchikan Gateway Borough,13745,7065,6680,659.76,8851.78,68.725,1855.575,1072.11,0.0,10238,67321,2867,33771,1196,6899,2049.0029999999997,1186.628,1897.225,827.88,945.1629999999999,4580.936000000001,1145.2340000000002,213.86900000000003,572.6170000000001,200.071,186.27300000000002,13.4,4505.047,1800.6390000000001,551.92,34.495,1456.97,2267.925,962.15
80,Alaska,Kodiak Island Borough,13773,7370,6403,1225.797,6900.273,27.546000000000003,1749.1709999999998,3043.8330000000005,123.95700000000001,8861,74167,11354,32625,3094,7010,1941.77,1359.94,1121.6,855.22,1731.47,4500.42,1016.45,0.0,560.8,525.75,406.58,10.5,4451.35,1871.67,679.97,7.01,1280.8890000000001,1694.0790000000002,729.9689999999999
81,Alaska,Kusilvak Census Area,8129,4342,3787,130.06400000000002,308.902,32.516000000000005,7283.583999999999,40.645,0.0,4813,36468,2049,11693,814,2125,652.375,522.75,439.875,261.375,248.625,97.75,74.375,2.125,966.875,918.0,65.875,6.6,871.25,1228.25,23.375,0.0,3178.4390000000003,3723.0819999999994,2341.152
82,Alaska,Lake and Peninsula Borough,1301,661,640,19.515,283.618,9.107,867.7669999999999,28.622000000000003,2.602,911,45208,3882,23434,2408,581,217.875,98.77,83.08300000000001,98.77,81.921,127.82,47.06099999999999,1.162,212.64600000000002,172.55700000000002,19.753999999999998,6.7,234.724,314.902,29.05,1.7429999999999999,214.665,249.792,171.732
83,Alaska,Matanuska-Susitna Borough,101135,52767,48368,4652.209999999999,80806.865,1011.35,5056.75,1314.755,202.27,72100,74887,1813,30409,578,42695,13705.095,7386.235,9392.9,7941.270000000001,4312.195,30825.79,5038.01,341.56,853.9,2860.565,2732.48,34.5,30697.705000000005,8539.0,3372.905,85.39,9911.230000000001,11428.255,9911.230000000001
84,Alaska,Nome Census Area,9869,5250,4619,236.856,1470.481,78.95200000000001,7204.37,138.166,29.607,6341,53821,1734,20952,885,3639,1248.177,876.9990000000001,793.302,385.73400000000004,334.78799999999995,938.862,393.01200000000006,10.917,1339.1519999999998,789.663,163.755,7.0,1881.3630000000003,1568.4089999999999,181.95,7.2780000000000005,2457.381,2960.7,1638.2540000000001
85,Alaska,North Slope Borough,9757,6097,3660,400.037,3053.9410000000003,48.785,4966.313,546.3919999999999,156.112,7083,77266,11624,48777,2528,5412,1726.4279999999999,833.448,941.6879999999999,936.2760000000001,974.16,1255.5839999999998,828.0360000000001,216.48,2689.764,303.07199999999995,124.47599999999998,6.1,3858.756,1515.36,37.88399999999999,0.0,995.2139999999999,1629.4189999999999,926.915
86,Alaska,Northwest Arctic Borough,7715,4168,3547,192.875,856.365,38.575,6295.44,69.435,0.0,4964,61533,2830,21879,1159,2654,952.786,533.4540000000001,541.4159999999999,323.788,305.21,490.99,281.32399999999996,7.962,1183.6840000000002,559.994,132.7,6.5,1332.3080000000002,1265.958,53.08,2.6540000000000004,1951.895,2484.2300000000005,1550.715
87,Alaska,Petersburg Borough,3275,1724,1551,347.15,2197.5249999999996,19.65,216.15,219.425,36.025000000000006,2419,63490,2295,35044,2805,1644,376.476,269.616,304.14,417.57599999999996,276.192,743.0880000000001,363.324,13.152000000000001,363.324,77.268,80.556,7.7,1078.464,394.56,170.97600000000003,0.0,255.45,281.65,157.2
88,Alaska,Prince of Wales-Hyder Census Area,6473,3509,2964,239.50100000000003,2932.269,12.946000000000002,2576.254,71.203,38.837999999999994,4875,52114,2833,26695,1322,2780,811.76,503.18000000000006,500.4,503.18000000000006,458.7,1409.46,425.34,36.14,533.76,239.08,136.22000000000003,16.0,1373.32,1095.32,305.8,8.34,1035.68,1547.0469999999998,873.855
89,Alaska,Sitka City and Borough,8810,4520,4290,555.03,5497.44,88.1,1154.11,590.27,35.24,6556,70765,6307,36617,2006,4702,1857.29,677.0880000000001,1100.2679999999998,536.028,531.326,2863.518,583.048,65.82799999999999,733.512,263.31199999999995,197.484,10.4,2816.498,1410.6,474.902,0.0,810.52,1066.01,440.5
90,Alaska,Skagway Municipality,1038,594,444,70.584,815.8679999999999,2.076,55.013999999999996,41.52,0.0,870,70673,6701,39376,4370,701,208.197,166.838,159.12699999999998,61.688,105.15,294.42,44.864000000000004,7.01,260.772,47.668,45.565,6.1,489.29799999999994,154.921,54.678000000000004,2.1029999999999998,58.12799999999999,55.013999999999996,82.00200000000001
91,Alaska,Southeast Fairbanks Census Area,6889,3813,3076,358.228,5159.861000000001,96.44599999999998,792.235,130.891,0.0,4717,63866,6607,31051,2564,2941,920.533,597.023,485.265,649.961,285.277,1738.131,485.265,20.587,364.684,20.587,314.68699999999995,13.4,1755.777,944.061,229.398,11.764000000000001,957.571,1336.4659999999997,861.125
92,Alaska,Valdez-Cordova Census Area,9439,4901,4538,453.07199999999995,6626.178000000001,9.439,1255.3870000000002,264.292,56.63399999999999,7110,86019,5533,37935,3149,4755,1283.85,817.86,1036.59,1150.71,465.99,3190.605,470.745,19.02,765.555,133.14,180.69,11.0,2705.595,1645.23,370.89,33.285,698.4860000000001,604.096,707.925
93,Alaska,Wrangell City and Borough,2475,1280,1195,79.2,1593.9,4.95,509.85,76.725,0.0,1923,56094,5257,29943,2119,1095,372.3,185.055,248.565,178.485,110.595,641.67,116.07,8.76,173.01,63.51,91.98,9.4,574.875,353.685,136.875,28.47,289.575,452.925,173.25
94,Alaska,Yakutat City and Borough,682,366,316,38.192,298.034,6.138000000000001,193.00600000000003,36.828,8.866,522,64583,11434,32393,4250,377,93.87299999999999,70.12200000000001,88.97200000000001,79.17,44.863,183.59900000000002,53.911,3.016,101.413,18.85,15.834000000000001,6.5,171.912,165.88,38.831,0.0,42.284000000000006,68.882,44.33
95,Alaska,Yukon-Koyukuk Census Area,5453,2936,2517,114.513,1161.489,5.453,3838.9120000000003,38.171,0.0,3900,37819,2854,21057,688,2082,701.6340000000001,428.89200000000005,416.4,312.3,222.77399999999997,535.0740000000001,147.822,6.246,828.636,399.744,166.56,8.4,807.8159999999999,1176.33,97.854,0.0,1390.515,1794.0369999999998,1074.241
96,Arizona,Apache County,71602,35355,36247,4367.722,13246.37,358.01,52126.255999999994,214.80599999999998,71.602,50359,32360,1213,13865,370,18197,5404.509,4622.038,3748.5820000000003,2092.655,2329.216,14193.66,1619.5330000000001,218.36399999999998,837.062,218.36399999999998,1128.2140000000002,26.7,9589.819,7770.119000000001,800.668,18.197,25705.118,32435.705999999995,10095.882
97,Arizona,Cochise County,126516,64094,62422,44280.6,70469.412,4554.576,1138.644,2277.288,506.064,92064,47847,1539,24896,602,43404,14930.975999999999,10547.171999999999,10460.364,4383.804,3125.0879999999997,34332.564,4470.612,303.828,1215.312,1171.9080000000001,1909.776,20.5,27604.944,12977.795999999998,2647.644,173.616,22899.396,32767.644,9615.216
98,Arizona,Coconino County,138639,68264,70375,19270.821,75280.977,1663.668,35768.862,2495.502,138.639,105097,53523,2500,25722,1041,65283,23828.295,14819.240999999998,14688.675,5483.772000000001,6463.017000000001,45698.1,7442.262000000001,979.245,5614.338,2480.754,3133.584,18.4,46677.345,15341.505,3068.3010000000004,130.566,29114.19,32164.248,11507.037000000002
99,Arizona,Gila County,53145,26284,26861,9884.970000000001,33375.06,212.58,8290.62,478.305,0.0,41292,41179,1678,22433,944,18216,5756.255999999999,4153.248,3898.2239999999997,2787.048,1621.224,14244.912,2331.648,18.216,510.04799999999994,200.37600000000003,910.8,18.7,12933.36,4207.896000000001,1038.312,36.432,11638.755,19344.78,6217.965
100,Arizona,Graham County,37700,20233,17467,12252.5,19302.4,678.6,4750.2,263.9,75.4,26382,48173,2637,17874,895,12412,3512.5960000000005,2618.9320000000002,2941.644,1948.684,1402.556,9532.416,1874.2119999999998,136.532,260.652,211.004,409.596,20.9,9023.524,2891.9960000000005,484.068,24.824,8067.8,10819.9,4599.4
101,Arizona,Greenlee County,9368,4997,4371,4346.752,4459.168,187.36,337.24800000000005,37.472,0.0,6499,56298,8257,24935,2053,3675,882.0,602.6999999999999,514.5,1047.375,628.4250000000001,3153.15,352.8,0.0,62.475,29.4,77.175,17.8,3042.9,477.75,147.0,7.35,1077.32,1470.776,711.9680000000001
102,Arizona,La Paz County,20477,10530,9947,5385.451,12019.999000000002,163.816,2272.9469999999997,163.816,40.954,15702,36479,4789,21707,1480,6474,1709.1359999999997,1735.0320000000002,1191.216,1178.2679999999998,653.8739999999999,4564.17,602.082,38.843999999999994,530.8679999999999,207.16800000000003,537.3420000000001,12.9,4382.898,1657.3440000000003,433.75800000000004,0.0,4033.9689999999996,7801.737000000001,1945.315
103,Arizona,Maricopa County,4155501,2055464,2100037,1271583.306,2339547.0629999996,211930.55099999998,62332.515,162064.539,8311.002,2778337,58580,350,30186,163,1929015,721451.61,349151.715,515047.005,162037.26,183256.425,1473767.46,210262.635,42438.33,28935.225,48225.375,123456.96,25.8,1597224.42,214120.665,113811.885,1929.015,652413.657,934987.725,249330.06
104,Arizona,Mohave County,204691,103175,101516,32545.869,159658.98,2046.91,4298.511,2456.292,204.69100000000003,160544,41567,796,23527,630,69774,16955.082,17722.595999999998,18699.432,7605.366,8861.297999999999,55749.42600000001,8791.524,627.966,1046.61,1465.254,2162.994,20.4,54842.363999999994,9838.134,4953.954,139.548,38072.526,55675.952000000005,20673.790999999997
105,Arizona,Navajo County,107902,54037,53865,12085.024,44887.232,755.314,46613.664000000004,647.4119999999999,107.902,76593,38798,1774,17685,626,33186,9723.498,8196.942,7566.408,3882.7619999999997,3816.39,24258.965999999997,3949.134,365.04600000000005,1626.1140000000003,796.4639999999999,2190.276,21.6,20608.506,10586.333999999999,1924.7879999999998,66.37200000000001,31399.482000000004,41650.172,17588.026
106,Arizona,Pima County,1007257,495714,511543,368656.06200000003,529817.182,32232.224000000002,24174.167999999998,26188.682,1007.2570000000001,726019,48676,534,27323,309,433478,157785.992,93197.77,107936.022,37712.585999999996,36845.63,331610.67,43347.8,11703.906,9969.993999999999,15605.208,20806.944,24.5,328142.846,76292.12800000001,28176.07,866.956,184328.03100000002,259872.306,84609.588
107,Arizona,Pinal County,405537,211665,193872,120038.952,232778.238,17438.091,17438.091,6488.592000000001,1216.6109999999999,286075,52628,891,22944,448,144930,42609.42,33044.04,36957.15,15217.65,17101.74,114204.84,16956.81,289.86,2463.81,2898.6,7971.15,31.0,111885.96,24493.17,8261.01,289.86,62858.235,89218.14,31631.886000000002
108,Arizona,Santa Cruz County,46358,22229,24129,38662.572,6953.7,139.07399999999998,92.71600000000001,370.86400000000003,0.0,27410,39630,2778,19482,1456,17421,4459.776000000001,3623.5679999999998,5174.037,1898.889,2264.73,14616.219000000001,1358.838,52.263000000000005,278.73600000000005,296.157,818.7869999999999,23.5,12334.068000000001,3484.2,1550.469,34.842000000000006,10106.044,13629.252,4033.1459999999997
109,Arizona,Yavapai County,220972,108100,112872,31598.996,178766.348,1104.86,3314.58,1988.7480000000003,0.0,176240,48259,1287,27504,633,83535,26647.665,18962.445,20466.075,9272.385,8186.430000000001,62818.32,9857.130000000001,250.605,2589.585,1837.7700000000002,6098.055,23.2,63820.74000000001,11861.97,7768.755000000001,83.535,32482.884,44415.372,16130.955999999998
110,Arizona,Yuma County,204281,104914,99367,128492.74900000001,64961.358,3677.058,1838.529,2247.091,204.28100000000003,121564,43253,1376,20600,428,74891,18647.859,17224.93,17075.148,13031.034,8986.92,60437.037000000004,7788.664000000001,1273.147,1797.384,1348.0380000000002,2246.73,19.6,55718.904,15577.328000000001,3444.986,149.782,40243.356999999996,57607.242,22266.629
111,Arkansas,Arkansas County,18352,8785,9567,550.56,12883.104000000001,4771.52,0.0,0.0,0.0,13982,38532,2759,23766,1718,7920,2193.84,1227.6,1869.12,673.2,1956.24,6399.36,910.8,0.0,245.52,118.8,245.52,14.6,5995.44,1227.6,633.6,71.28,3798.8639999999996,5248.6720000000005,1559.92
112,Arkansas,Ashley County,20771,10126,10645,1080.0919999999999,14124.28,5317.376,41.542,0.0,0.0,15544,36407,2317,20703,1350,7905,2173.875,1328.04,1494.045,1082.985,1818.15,6727.155,616.59,15.81,181.815,237.15,126.48,20.4,6229.14,1430.805,213.435,31.62,4424.223,6729.804,2056.3289999999997
113,Arkansas,Baxter County,41093,19857,21236,862.953,39079.443,82.186,205.465,164.372,0.0,33597,40072,1602,24737,1307,15926,4793.726000000001,3025.94,3647.0539999999996,1672.23,2802.9760000000006,13393.765999999998,1465.1919999999998,63.70400000000001,382.224,111.48199999999999,525.558,16.4,12661.17,1863.3419999999999,1369.636,31.852000000000004,5177.718,7232.368,2383.394
114,Arkansas,Benton County,251823,124632,127191,41047.149000000005,186852.66600000003,4029.1680000000006,3525.5219999999995,9317.451000000001,1259.115,165781,61271,1146,30611,679,119813,45049.687999999995,16054.942,31151.38,10423.730999999998,17253.072,102200.489,10184.105,119.81300000000002,1917.0080000000003,958.5040000000001,4433.081,19.9,103039.18,9824.666,6829.340999999999,119.81300000000002,26441.415,36514.335,7806.513000000001
115,Arkansas,Boone County,37212,18198,19014,855.8759999999999,35053.704,148.848,409.33200000000005,186.06,37.212,28675,40727,1497,22288,1054,15773,4700.354,3075.735,3911.704,1529.9809999999998,2555.2259999999997,13044.271,1750.8029999999999,15.773000000000001,157.73,205.049,599.3739999999999,19.4,12366.032000000001,2066.263,1293.386,47.318999999999996,5879.496,8819.244,2269.932
116,Arkansas,Bradley County,10994,5262,5732,1627.112,6145.646,3199.2540000000004,0.0,0.0,0.0,7849,36310,3985,21575,1320,4112,1065.0079999999998,682.5920000000001,567.456,756.6079999999998,1040.336,3380.0640000000003,394.75199999999995,0.0,41.12,115.13599999999998,185.04,22.0,3042.88,781.28,287.84,0.0,2902.4159999999997,4639.468000000001,1033.4360000000001
117,Arkansas,Calhoun County,5194,2693,2501,202.56599999999997,3770.8439999999996,1137.4859999999999,5.194,10.388,10.388,4179,37225,5419,22866,1842,2215,542.675,305.67,349.97,361.045,655.64,1935.91,119.61,11.075,39.87,37.655,70.88,24.4,1628.025,524.955,62.02,0.0,1018.0240000000001,1781.542,296.058
118,Arkansas,Carroll County,27782,13634,14148,4111.736000000001,22392.291999999998,138.91,166.692,277.82,166.692,20196,39686,2195,21754,1210,11400,3135.0,2109.0,2291.4,1276.8,2587.8,9142.8,1197.0,0.0,433.2,57.0,570.0,19.8,8846.4,1504.8,1037.4,11.4,4361.773999999999,6528.77,1416.8819999999998
119,Arkansas,Chicot County,11008,5401,5607,572.4159999999999,4304.128,5955.328,44.032,55.04,0.0,8386,32412,3098,20560,2755,3659,1101.3590000000002,728.141,874.5009999999999,325.651,629.348,3099.173,234.17600000000002,47.567,62.203,150.01899999999998,62.203,21.8,2630.8210000000004,903.773,124.406,0.0,3236.3520000000003,4480.256,1111.808
120,Arkansas,Clark County,22495,10697,11798,1034.7699999999998,15544.044999999998,5353.81,67.485,157.46499999999997,0.0,17814,37144,2739,20382,1109,10291,3457.7760000000003,2119.946,2438.9669999999996,802.698,1471.6130000000003,8109.307999999999,1296.666,41.16400000000001,380.76700000000005,72.03699999999999,391.05799999999994,21.3,7800.5779999999995,1924.417,545.423,20.582000000000004,4836.425,6411.075,1012.275
121,Arkansas,Clay County,15190,7421,7769,288.61,14552.02,106.33,75.95,0.0,0.0,11802,32219,2195,19171,1143,6234,1390.182,1140.8220000000001,1496.16,754.314,1452.5220000000002,5292.666000000001,598.4639999999999,0.0,193.25400000000002,31.17,118.44599999999998,23.3,5024.603999999999,716.91,492.48600000000005,0.0,3387.37,4921.56,805.07
122,Arkansas,Cleburne County,25361,12494,12867,634.025,24042.228,152.166,177.52699999999996,202.88800000000003,0.0,20196,42312,2518,26189,1635,10142,2809.334,1906.6960000000001,2079.11,1338.744,2008.116,8204.878,1105.478,0.0,141.988,152.13,527.384,26.1,7839.766,1359.0280000000002,922.922,30.426,3905.594,5883.7519999999995,1394.855
123,Arkansas,Cleveland County,8332,4189,4143,149.976,7057.204000000001,916.52,33.328,8.332,0.0,6341,44840,3699,23171,1257,3362,1011.9620000000001,460.59399999999994,699.296,588.35,605.16,2857.7,272.32199999999995,16.81,104.22200000000001,77.326,33.62,29.6,2457.622,759.8120000000001,144.56599999999997,0.0,1608.076,2599.584,549.9119999999999
124,Arkansas,Columbia County,23992,11498,12494,599.8,14251.248,8373.207999999999,71.976,263.91200000000003,0.0,18421,37072,3441,20296,1233,9877,2854.453,1787.737,2311.218,1056.839,1866.753,8553.482,671.636,9.877,424.711,29.631,197.54,17.3,7654.675,1698.844,513.604,9.877,6021.992000000001,8349.216,2279.24
125,Arkansas,Conway County,20954,10313,10641,796.252,17140.372,2304.94,62.861999999999995,20.954,0.0,15859,39638,3317,22365,1293,8377,2203.151,1390.582,2052.365,1465.975,1256.55,6844.009,1038.748,16.754,92.147,117.27799999999999,268.064,25.8,6651.338000000001,1189.5339999999999,527.751,8.377,3876.49,5825.212,1487.734
126,Arkansas,Craighead County,104246,50774,53472,5108.054,80582.158,13968.964000000002,208.49200000000002,1146.7060000000001,104.24600000000001,75467,45672,1662,25594,1217,48216,16538.088,8244.936000000002,10800.383999999998,4628.736,7955.64,39633.552,5448.408,96.432,1108.9679999999998,337.51199999999994,1591.128,18.5,38621.015999999996,6460.944,2989.3920000000003,96.432,19077.018,26165.746,6254.76
127,Arkansas,Crawford County,62119,30587,31532,4534.687,52801.15,807.547,993.9040000000001,1118.142,0.0,45393,43504,1870,22104,945,25751,7648.047,4223.164,6102.986999999999,2729.6059999999998,5047.196,22377.619000000002,2188.835,51.50200000000001,540.7710000000001,77.25299999999999,515.02,22.4,21270.325999999997,3502.136,952.7870000000001,25.751000000000005,10311.754,15094.917,3851.3779999999997
128,Arkansas,Crittenden County,49278,23303,25975,1182.672,21288.096,24096.941999999995,147.834,344.94599999999997,49.278,35076,38558,3004,20721,665,20282,5962.907999999999,3731.888,4685.142,2068.764,3813.0160000000005,16651.522,2048.482,60.846,344.79400000000004,486.768,689.5880000000001,19.9,15596.858,3346.53,1318.33,40.564,11580.33,18232.86,4139.352
129,Arkansas,Cross County,17164,8323,8841,326.116,12529.72,3896.228,0.0,17.164,0.0,12986,41081,2555,22894,2663,7242,1882.92,1158.72,1846.71,970.428,1383.2220000000002,5786.358,926.9760000000001,7.242000000000001,137.59799999999998,123.11399999999999,253.47,23.9,5235.965999999999,1462.884,499.69800000000004,36.21,3089.52,4702.936,1167.152
